device_id;user_id;device_type;os;browser;first_seen;is_trusted
536;4824;desktop;iOS;Edge;12/03/2023;
537;1215;tablet;MacOS;Firefox;16/12/2023;False
538;1124;Tablet;;Edge;13/07/2023;False
539;3187;tablet;MacOS;Chrome;14/11/2024;1
540;4716;Tablet;iOS;Firefox;02/05/2024;yes
541;2431;DESKTOP;android;chrome;23/04/2024;True
542;2016;mobile;;Chrome;06/09/2024;1
543;2024;Mobile;ios;Firefox;06/12/2023;
544;102;DESKTOP;Android;;15/08/2024;0
545;5184;DESKTOP;Windows;Chrome;02/08/2024;no
546;1874;desktop;MacOS;Chrome;10/12/2023;no
547;83;Tablet;Windows;;22/09/2024;True
548;474;mobile;Linux;;03/11/2023;no
549;1369;Mobile;;;04/03/2024;0
550;5522;desktop;Linux;chrome;03/12/2023;yes
551;4543;tablet;android;;16/06/2023;1
552;4191;Tablet;Android;Safari;18/04/2023;0
553;5998;tablet;android;Safari;10/04/2024;0
554;1822;mobile;MacOS;Firefox;13/02/2023;1
555;2831;DESKTOP;Windows;;22/05/2024;True
556;2;Tablet;;chrome;13/08/2023;True
557;1893;Mobile;iOS;SAFARI;04/01/2023;1
558;154;mobile;ios;Firefox;16/10/2024;True
559;110;Mobile;;Chrome;17/08/2023;0
560;5964;Mobile;Windows;Chrome;24/08/2023;no
561;5759;tablet;Windows;SAFARI;22/04/2024;True
562;410;Tablet;ios;Safari;30/09/2024;0
563;1048;Tablet;android;Chrome;07/08/2023;no
564;4501;DESKTOP;Linux;SAFARI;02/09/2023;True
565;5569;Mobile;Windows;;07/05/2024;
566;4331;tablet;android;;06/12/2023;1
567;1151;tablet;Windows;chrome;20/01/2024;1
568;2825;mobile;MacOS;Firefox;30/07/2023;False
569;2545;tablet;android;Safari;14/02/2024;True
570;2872;mobile;android;chrome;08/07/2023;1
571;1429;tablet;ios;Chrome;07/01/2023;1
572;1627;Mobile;Linux;SAFARI;07/01/2024;0
573;2257;Tablet;Android;chrome;11/01/2023;0
574;3911;mobile;ios;Chrome;17/03/2023;0
575;3773;desktop;ios;Firefox;02/01/2024;no
576;3612;desktop;iOS;chrome;31/01/2023;yes
577;1277;Tablet;MacOS;Firefox;22/07/2024;1
578;1542;DESKTOP;ios;SAFARI;28/04/2023;True
579;4409;tablet;ios;Firefox;26/05/2023;no
580;2965;tablet;android;Edge;25/10/2023;0
581;936;Mobile;;;26/03/2024;
582;2582;DESKTOP;ios;SAFARI;19/07/2023;yes
583;4700;desktop;ios;chrome;08/10/2024;no
584;2318;DESKTOP;ios;Safari;22/08/2024;1
585;3793;desktop;;;04/01/2024;no
586;243;Mobile;Windows;Edge;14/02/2023;1
587;5152;mobile;Linux;Chrome;31/01/2023;False
588;4603;Mobile;ios;Chrome;23/07/2023;0
589;2810;mobile;Android;Firefox;22/07/2023;True
590;331;Tablet;MacOS;Safari;18/10/2023;True
591;4424;Tablet;MacOS;Edge;28/06/2023;0
592;799;tablet;iOS;chrome;13/08/2023;0
593;18;Tablet;ios;chrome;26/09/2023;0
594;2166;mobile;;chrome;28/06/2023;1
595;3369;mobile;android;Chrome;14/12/2023;1
596;2227;DESKTOP;Linux;chrome;21/07/2024;0
597;5151;Tablet;ios;Edge;09/09/2023;no
598;4535;Mobile;;;02/07/2023;1
599;2845;tablet;Linux;Safari;20/07/2023;True
600;2037;mobile;Android;chrome;23/01/2023;
601;388;tablet;Windows;Safari;30/06/2023;yes
602;919;mobile;Windows;Safari;26/09/2023;no
603;3688;Mobile;Windows;Edge;14/04/2023;1
604;430;mobile;;Safari;22/01/2023;0
605;2174;DESKTOP;;Chrome;24/11/2024;True
606;5234;Tablet;Android;Safari;21/05/2023;True
607;1981;tablet;ios;Edge;24/01/2024;yes
608;3958;Tablet;ios;Safari;01/11/2024;0
609;1438;Mobile;ios;chrome;24/04/2023;1
610;3118;DESKTOP;Linux;Chrome;13/12/2023;1
611;4697;Mobile;Linux;chrome;04/08/2023;0
612;4374;tablet;android;chrome;09/11/2023;True
613;5070;mobile;Linux;Chrome;12/04/2024;1
614;2517;Mobile;Linux;Chrome;03/09/2023;True
615;5916;tablet;MacOS;Safari;14/01/2024;no
616;3699;DESKTOP;Windows;Chrome;17/01/2024;False
617;216;tablet;MacOS;Firefox;07/11/2024;yes
618;3350;desktop;android;;25/06/2023;1
619;404;Tablet;MacOS;;23/06/2024;
620;5328;desktop;iOS;Firefox;30/09/2024;no
621;1183;tablet;iOS;SAFARI;20/03/2024;0
622;933;tablet;Linux;Chrome;08/03/2023;1
623;4589;mobile;Linux;Edge;02/05/2023;False
624;850;Tablet;iOS;Firefox;28/05/2023;yes
625;2902;DESKTOP;iOS;chrome;14/05/2023;True
626;3705;Tablet;MacOS;chrome;14/07/2023;1
627;4345;Tablet;;Chrome;16/07/2023;
628;5971;desktop;android;SAFARI;29/06/2024;
629;2915;tablet;;chrome;23/01/2024;
630;3628;Mobile;Linux;chrome;19/01/2024;False
631;1479;mobile;Android;chrome;22/11/2023;1
632;5703;Mobile;iOS;Chrome;05/09/2024;1
633;5974;tablet;android;Safari;15/03/2024;False
634;2532;desktop;Linux;Firefox;13/10/2024;no
635;1859;tablet;android;Edge;08/09/2023;True
636;5327;DESKTOP;ios;SAFARI;17/02/2023;1
637;3907;DESKTOP;MacOS;;22/09/2024;1
638;2216;Tablet;Windows;chrome;24/08/2024;1
639;2796;mobile;Android;Chrome;13/07/2023;no
640;3296;desktop;Android;Safari;02/07/2024;0
641;4097;desktop;Linux;Safari;29/10/2023;0
642;5376;tablet;iOS;Safari;02/06/2023;1
643;5715;Mobile;MacOS;;02/12/2023;1
644;5161;desktop;;Edge;11/09/2023;0
645;5636;tablet;android;SAFARI;24/02/2023;0
646;216;DESKTOP;iOS;Firefox;06/10/2024;0
647;2557;Mobile;MacOS;Safari;14/10/2023;1
648;1092;desktop;ios;chrome;10/05/2023;
649;5219;Tablet;android;SAFARI;04/06/2024;False
650;2201;tablet;android;Firefox;21/08/2024;0
651;365;DESKTOP;;Firefox;15/05/2024;False
652;5600;Tablet;Windows;Edge;03/08/2023;False
653;3323;desktop;MacOS;Safari;25/03/2023;True
654;2399;Mobile;;SAFARI;26/04/2024;True
655;2207;Mobile;Linux;Edge;10/11/2024;True
656;1868;tablet;Linux;Chrome;21/09/2024;
657;2703;tablet;Linux;Safari;08/03/2023;False
658;1913;tablet;ios;Chrome;21/06/2023;0
659;2174;Mobile;;Firefox;04/06/2024;1
660;3831;Tablet;MacOS;Safari;02/02/2024;True
661;5802;mobile;android;Chrome;22/10/2024;no
662;1936;tablet;iOS;SAFARI;05/06/2024;yes
663;3545;mobile;Windows;SAFARI;19/01/2024;True
664;429;Mobile;;Firefox;25/05/2024;1
665;2137;mobile;Windows;Firefox;15/06/2024;True
666;1293;mobile;ios;SAFARI;20/04/2024;0
667;3066;Mobile;android;Edge;03/07/2023;1
668;1248;desktop;;SAFARI;26/11/2023;
669;4298;DESKTOP;Windows;Safari;18/01/2024;False
670;4367;Mobile;Linux;Safari;22/06/2024;True
671;5085;DESKTOP;Linux;Edge;09/05/2024;yes
672;1408;tablet;ios;Edge;21/05/2024;1
673;2891;Tablet;;Safari;30/04/2024;1
674;3546;mobile;MacOS;chrome;02/10/2023;no
675;4045;mobile;;;18/08/2024;0
676;2046;Tablet;Windows;Safari;15/02/2024;0
677;5328;Mobile;ios;Chrome;15/10/2024;True
678;3074;tablet;;Safari;20/08/2024;0
679;2151;mobile;iOS;Chrome;27/10/2024;
680;2917;desktop;Linux;;07/02/2023;yes
681;5743;desktop;MacOS;Edge;01/08/2023;1
682;1636;Tablet;Windows;Edge;13/08/2023;0
683;4347;Tablet;Windows;;27/07/2023;1
684;4045;Mobile;android;;07/04/2024;False
685;4281;tablet;;SAFARI;29/08/2023;True
686;510;Mobile;Linux;Safari;10/02/2024;no
687;5081;Tablet;;chrome;12/08/2023;False
688;1073;Tablet;ios;Firefox;10/11/2023;no
689;5690;DESKTOP;MacOS;Chrome;11/03/2024;1
690;2131;desktop;android;;22/01/2024;False
691;3363;Mobile;ios;chrome;08/08/2024;0
692;5114;Tablet;MacOS;Chrome;10/06/2023;1
693;5152;tablet;MacOS;Firefox;19/01/2024;
694;148;Tablet;android;Firefox;18/09/2023;0
695;3296;Tablet;Linux;SAFARI;17/07/2024;1
696;311;desktop;ios;Firefox;28/03/2023;1
697;149;tablet;Linux;Safari;18/05/2023;0
698;932;Tablet;;;28/03/2023;yes
699;5484;tablet;iOS;Chrome;30/10/2023;
700;124;mobile;MacOS;Edge;31/03/2024;0
701;5673;desktop;Windows;chrome;15/06/2024;yes
702;5675;Tablet;Linux;Safari;27/12/2023;
703;3502;Mobile;MacOS;SAFARI;24/08/2023;0
704;2492;tablet;ios;SAFARI;20/08/2024;yes
705;1580;mobile;iOS;Edge;12/02/2023;1
706;2064;desktop;iOS;chrome;21/04/2024;True
707;4571;desktop;Android;SAFARI;08/06/2024;True
708;5960;Tablet;Android;Firefox;28/09/2024;0
709;2503;desktop;Linux;Firefox;11/12/2023;yes
710;4855;tablet;Linux;Chrome;12/03/2024;1
711;5378;Tablet;;SAFARI;06/04/2024;yes
712;3453;Mobile;Linux;Chrome;23/04/2024;1
713;1918;mobile;android;Firefox;18/03/2024;0
714;1501;tablet;android;;23/02/2024;no
715;3800;tablet;android;Edge;12/01/2024;False
716;4382;Mobile;MacOS;Safari;24/05/2024;
717;2774;tablet;;Firefox;21/11/2023;False
718;1103;desktop;MacOS;Safari;07/10/2023;0
719;2504;Tablet;Android;Safari;27/01/2024;yes
720;2543;desktop;MacOS;chrome;26/01/2023;0
721;3838;desktop;iOS;chrome;03/07/2023;
722;5377;desktop;Android;SAFARI;28/03/2024;no
723;961;Tablet;android;SAFARI;28/08/2023;0
724;5816;Tablet;Linux;Firefox;29/09/2023;0
725;948;desktop;ios;;22/10/2024;True
726;2186;tablet;Windows;Edge;19/03/2023;True
727;4848;tablet;ios;Chrome;03/01/2024;
728;2192;tablet;ios;Safari;26/03/2023;True
729;5052;tablet;Android;Edge;29/10/2023;False
730;1982;Tablet;ios;chrome;28/05/2024;yes
731;2056;tablet;Linux;;09/06/2024;True
732;1174;tablet;android;Safari;13/07/2024;0
733;1318;Tablet;iOS;Firefox;21/10/2024;1
734;1471;desktop;ios;Chrome;22/03/2023;0
735;1934;DESKTOP;MacOS;chrome;11/10/2023;0
736;1149;Mobile;Linux;Edge;22/08/2023;False
737;4498;tablet;iOS;Safari;11/04/2023;1
738;4466;desktop;android;SAFARI;02/05/2023;0
739;4833;Tablet;iOS;Firefox;15/03/2023;1
740;4521;DESKTOP;Linux;Chrome;04/01/2024;no
741;3765;desktop;MacOS;Firefox;09/02/2023;yes
742;2433;tablet;Linux;Firefox;13/07/2024;no
743;5175;tablet;Android;Edge;25/07/2023;0
744;1206;DESKTOP;Windows;Firefox;08/12/2023;0
745;2181;Tablet;MacOS;chrome;21/07/2023;0
746;1071;Mobile;iOS;Chrome;22/11/2024;1
747;5127;DESKTOP;Linux;SAFARI;04/12/2023;0
748;3614;mobile;Android;Safari;14/09/2023;yes
749;2218;desktop;;Safari;06/11/2023;False
750;2405;DESKTOP;Windows;Firefox;30/11/2024;0
751;140;Tablet;Linux;Chrome;09/10/2023;no
752;4133;Mobile;iOS;Firefox;15/07/2023;0
753;4906;DESKTOP;android;Chrome;10/09/2024;True
754;696;Tablet;Linux;Firefox;22/05/2023;False
755;5835;desktop;iOS;SAFARI;10/07/2024;False
756;5836;Mobile;Android;Firefox;25/09/2023;0
757;5601;Mobile;iOS;;09/01/2023;0
758;1073;DESKTOP;;Chrome;03/11/2023;0
759;1281;tablet;Linux;Firefox;16/10/2023;0
760;136;mobile;MacOS;Safari;21/12/2023;0
761;2961;desktop;;SAFARI;18/02/2024;no
762;2727;tablet;;SAFARI;20/02/2024;1
763;3714;desktop;iOS;SAFARI;16/08/2024;no
764;4530;DESKTOP;MacOS;Safari;02/11/2024;False
765;1384;Tablet;Android;;13/01/2023;False
766;1771;tablet;Linux;Chrome;28/04/2024;0
767;4694;mobile;MacOS;Chrome;31/10/2024;
768;1145;Mobile;Android;;08/06/2024;1
769;1497;DESKTOP;Android;Safari;02/06/2023;no
770;1421;Mobile;;SAFARI;12/02/2024;no
771;42;Tablet;;Safari;22/08/2023;no
772;5754;tablet;ios;chrome;21/08/2023;no
773;2435;Tablet;Android;Firefox;03/08/2023;yes
774;3579;mobile;;Chrome;30/04/2024;True
775;1123;Tablet;android;Firefox;28/08/2023;no
776;5477;Tablet;android;Safari;12/06/2024;no
777;2834;Mobile;iOS;Firefox;24/08/2024;
778;2766;DESKTOP;ios;Edge;19/07/2024;False
779;4777;Tablet;MacOS;Firefox;24/04/2024;1
780;4451;Tablet;android;Safari;17/04/2024;False
781;3468;tablet;android;Safari;15/12/2023;0
782;1253;tablet;iOS;Firefox;29/03/2023;
783;3026;Mobile;android;chrome;17/11/2023;0
784;4921;Tablet;Windows;Chrome;12/07/2023;yes
785;983;DESKTOP;MacOS;Firefox;15/03/2024;1
786;5469;mobile;Windows;SAFARI;03/03/2024;True
787;5742;Mobile;MacOS;chrome;03/08/2023;1
788;2308;mobile;MacOS;Chrome;25/03/2024;0
789;2585;DESKTOP;;Firefox;05/04/2024;yes
790;2146;desktop;iOS;Safari;25/07/2024;
791;3472;Tablet;Windows;Firefox;31/01/2023;1
792;1012;desktop;Windows;;19/01/2024;
793;2695;DESKTOP;iOS;Firefox;23/05/2023;
794;108;DESKTOP;Windows;Safari;14/08/2024;True
795;4449;Tablet;MacOS;Firefox;12/05/2023;0
796;604;mobile;Linux;SAFARI;09/11/2023;1
797;5230;Tablet;ios;Firefox;10/01/2023;1
798;1293;Tablet;iOS;SAFARI;26/05/2024;
799;3214;desktop;android;Safari;05/11/2024;True
800;3410;tablet;iOS;Firefox;30/12/2023;True
801;638;mobile;Windows;chrome;14/12/2023;1
802;4854;tablet;;Safari;19/08/2023;1
803;5687;DESKTOP;MacOS;;05/03/2024;yes
804;2491;desktop;iOS;SAFARI;11/03/2024;1
805;5144;tablet;Linux;chrome;18/02/2024;yes
806;3804;DESKTOP;ios;Edge;04/07/2024;True
807;4225;DESKTOP;android;Firefox;03/11/2023;1
808;331;Mobile;iOS;Firefox;30/11/2023;0
809;5573;desktop;iOS;chrome;24/08/2024;1
810;5014;Tablet;Windows;Safari;24/01/2023;1
811;2311;DESKTOP;ios;Firefox;04/08/2024;1
812;5630;DESKTOP;iOS;Firefox;02/02/2023;False
813;2254;desktop;Android;Chrome;23/05/2023;yes
814;3201;Mobile;Linux;Edge;07/06/2023;yes
815;4778;mobile;Android;Safari;05/12/2023;0
816;3272;Tablet;Windows;Firefox;04/08/2024;0
817;54;Mobile;android;;06/10/2024;no
818;4848;DESKTOP;android;Firefox;09/09/2024;1
819;787;mobile;MacOS;Safari;14/09/2024;False
820;5952;desktop;MacOS;;10/08/2024;False
821;2278;mobile;Windows;Firefox;05/02/2024;no
822;4658;mobile;ios;SAFARI;26/01/2024;yes
823;2339;tablet;Linux;Chrome;29/07/2023;1
824;2650;mobile;MacOS;Firefox;05/02/2024;0
825;4320;DESKTOP;ios;Safari;07/03/2023;1
826;4530;tablet;MacOS;SAFARI;01/07/2024;False
827;760;Mobile;iOS;Chrome;31/01/2024;1
828;2743;desktop;;Edge;12/07/2023;
829;1958;tablet;Windows;Firefox;01/05/2024;no
830;2112;Mobile;Android;Edge;22/04/2023;1
831;5833;desktop;ios;SAFARI;03/12/2023;yes
832;5624;Mobile;android;Firefox;06/08/2024;False
833;2813;tablet;MacOS;;07/04/2024;False
834;5347;Mobile;Windows;Firefox;16/10/2024;yes
835;1494;Tablet;Windows;;08/11/2023;yes
836;5473;desktop;Linux;Edge;06/04/2023;0
837;4308;Tablet;MacOS;Edge;25/06/2023;0
838;3588;desktop;ios;chrome;17/04/2023;True
839;1474;DESKTOP;Android;Chrome;22/11/2024;1
840;1800;Mobile;ios;Safari;20/07/2024;no
841;2369;tablet;;Safari;01/07/2023;1
842;2587;Tablet;;;02/02/2023;yes
843;3016;mobile;Android;SAFARI;09/09/2024;1
844;5566;mobile;iOS;Edge;15/05/2024;
845;2773;Tablet;MacOS;Chrome;28/01/2023;0
846;4236;desktop;MacOS;;11/07/2023;yes
847;2327;Tablet;Linux;Chrome;23/07/2023;True
848;1;Mobile;Windows;SAFARI;13/03/2023;1
849;2085;Tablet;MacOS;Edge;31/01/2024;no
850;1707;Mobile;;Edge;18/10/2023;0
851;5802;Mobile;Windows;Firefox;30/07/2023;False
852;147;Mobile;ios;Edge;27/08/2023;True
853;3067;Mobile;MacOS;;26/10/2023;False
854;3067;tablet;Android;Safari;06/11/2024;yes
855;1872;tablet;Linux;Edge;20/06/2024;no
856;2380;Tablet;Linux;Edge;13/03/2023;no
857;2170;tablet;;;10/04/2024;True
858;3910;desktop;android;;28/02/2023;0
859;5176;DESKTOP;Windows;Edge;13/01/2024;no
860;325;tablet;;SAFARI;14/06/2024;1
861;239;tablet;android;Edge;12/01/2023;True
862;5247;desktop;;;25/06/2023;0
863;2875;Tablet;iOS;Safari;01/12/2023;0
864;266;DESKTOP;iOS;chrome;25/02/2024;1
865;2809;desktop;MacOS;Safari;05/02/2024;0
866;1445;tablet;Windows;chrome;10/06/2023;False
867;5414;desktop;iOS;chrome;24/04/2023;True
868;1041;Tablet;MacOS;chrome;13/05/2023;0
869;1576;DESKTOP;android;Chrome;03/07/2024;0
870;5470;Tablet;ios;Safari;04/03/2024;yes
871;356;Mobile;android;Safari;04/05/2024;False
872;3544;Tablet;Android;SAFARI;12/03/2023;1
873;3122;DESKTOP;android;SAFARI;03/02/2024;1
874;5495;Mobile;Linux;Firefox;31/07/2023;1
875;1095;mobile;MacOS;Edge;14/05/2023;0
876;1187;tablet;Linux;;30/07/2023;no
877;4197;Tablet;Linux;Firefox;14/11/2023;yes
878;1869;desktop;;Edge;18/03/2024;
879;633;desktop;Windows;SAFARI;11/11/2024;1
880;198;Tablet;Windows;Chrome;01/05/2024;
881;1787;tablet;Android;Safari;12/06/2023;0
882;1707;desktop;iOS;Safari;10/09/2024;True
883;2192;Mobile;ios;;11/08/2024;0
884;1237;tablet;Linux;SAFARI;14/11/2023;no
885;1729;DESKTOP;android;Firefox;24/08/2024;False
886;1494;tablet;Linux;chrome;27/07/2023;1
887;4661;tablet;android;Firefox;29/05/2024;True
888;5547;desktop;android;chrome;14/04/2024;0
889;1317;desktop;Android;Chrome;10/10/2023;True
890;1911;Mobile;;;26/07/2023;no
891;5815;DESKTOP;Linux;Safari;08/01/2023;0
892;4910;tablet;Linux;Firefox;27/05/2023;0
893;1762;desktop;MacOS;SAFARI;01/04/2024;False
894;5978;DESKTOP;ios;Edge;07/03/2023;
895;5675;Tablet;MacOS;Edge;13/02/2024;1
896;1253;DESKTOP;Android;Edge;11/09/2024;1
897;1843;DESKTOP;ios;Chrome;10/09/2023;1
898;3630;DESKTOP;iOS;Chrome;22/06/2024;0
899;1809;tablet;android;Firefox;03/12/2023;True
900;4786;mobile;Android;Chrome;05/08/2024;no
901;5522;Tablet;Linux;;17/05/2024;
902;1361;Tablet;ios;;16/04/2024;False
903;1621;DESKTOP;Windows;SAFARI;18/04/2024;False
904;3438;DESKTOP;android;Firefox;12/08/2024;1
905;4148;Tablet;Linux;Chrome;10/02/2023;1
906;550;tablet;Windows;;04/04/2023;
907;5463;Tablet;Linux;SAFARI;22/10/2023;False
908;5286;Tablet;Linux;chrome;23/10/2024;False
909;5466;mobile;Android;Safari;12/04/2024;False
910;2934;desktop;Windows;;22/12/2023;False
911;1758;tablet;ios;;01/11/2023;yes
912;3544;Tablet;android;;05/02/2024;
913;4031;DESKTOP;MacOS;chrome;19/09/2024;True
914;4344;tablet;;Chrome;29/06/2023;
915;5632;DESKTOP;Android;Firefox;01/03/2024;0
916;5562;tablet;Windows;Safari;13/09/2023;no
917;766;desktop;Windows;chrome;03/07/2023;0
918;2013;Mobile;android;Edge;24/09/2024;no
919;5694;Tablet;android;SAFARI;18/03/2024;1
920;4549;mobile;Windows;Firefox;13/04/2024;1
921;4931;DESKTOP;iOS;;29/01/2024;
922;1659;DESKTOP;android;SAFARI;05/11/2024;True
923;17;tablet;MacOS;;07/07/2023;0
924;5391;mobile;iOS;Edge;05/08/2024;1
925;3715;mobile;Linux;SAFARI;08/04/2023;yes
926;4384;Mobile;iOS;SAFARI;07/02/2024;
927;2014;Mobile;MacOS;Chrome;14/02/2023;0
928;3197;DESKTOP;Windows;Edge;03/09/2023;0
929;103;Tablet;android;Chrome;11/06/2023;1
930;3816;desktop;android;;08/10/2023;True
931;899;desktop;Windows;SAFARI;05/10/2024;
932;4860;desktop;android;chrome;04/07/2024;no
933;2962;DESKTOP;iOS;Edge;26/10/2023;1
934;3910;mobile;;Edge;13/11/2024;False
935;4657;Tablet;android;;10/03/2023;no
936;136;Tablet;ios;Firefox;11/08/2023;0
937;4031;desktop;;Edge;20/05/2024;0
938;1287;tablet;Windows;Chrome;26/02/2024;0
939;4228;tablet;;Safari;20/07/2024;no
940;3864;Mobile;Android;;05/05/2023;False
941;5029;Mobile;MacOS;chrome;13/01/2024;1
942;1530;tablet;iOS;SAFARI;20/03/2023;no
943;273;desktop;android;SAFARI;18/04/2023;1
944;5841;desktop;;Safari;31/05/2024;
945;3783;desktop;ios;Edge;30/11/2023;
946;4055;Tablet;;Chrome;24/02/2024;0
947;4155;mobile;iOS;Safari;06/04/2024;0
948;4322;desktop;Windows;;18/06/2023;no
949;3534;DESKTOP;android;;16/09/2023;1
950;305;tablet;Linux;Chrome;01/08/2023;True
951;5667;DESKTOP;iOS;SAFARI;02/06/2024;yes
952;146;DESKTOP;Linux;;15/02/2023;0
953;437;Tablet;Linux;Safari;18/04/2024;
954;1534;tablet;ios;SAFARI;28/01/2023;
955;853;mobile;MacOS;SAFARI;16/03/2023;1
956;1926;Tablet;;SAFARI;16/10/2024;True
957;5170;desktop;iOS;SAFARI;22/11/2024;no
958;873;tablet;;Safari;17/04/2024;1
959;5141;Tablet;Linux;Firefox;26/01/2024;1
960;5149;tablet;ios;;18/12/2023;0
961;1090;DESKTOP;MacOS;Chrome;13/02/2024;yes
962;2354;Mobile;Android;Safari;19/07/2023;yes
963;4687;Tablet;Windows;SAFARI;11/02/2024;1
964;4679;DESKTOP;Android;Edge;08/02/2023;1
965;4099;DESKTOP;ios;Chrome;11/01/2023;True
966;668;DESKTOP;ios;chrome;14/09/2023;no
967;650;desktop;ios;Firefox;28/04/2023;1
968;1526;Mobile;Android;chrome;20/05/2023;yes
969;841;Tablet;Linux;Edge;01/12/2023;1
970;516;DESKTOP;Android;Safari;17/11/2024;False
971;1753;Mobile;Android;chrome;20/04/2024;no
972;5779;mobile;Linux;Edge;11/05/2024;False
973;1644;mobile;Linux;Edge;17/04/2024;1
974;4830;Tablet;Android;Safari;11/03/2023;0
975;3792;DESKTOP;Windows;Safari;26/03/2023;1
976;1936;tablet;Linux;Safari;15/07/2024;yes
977;5259;Tablet;Linux;SAFARI;03/11/2024;yes
978;5197;DESKTOP;Android;chrome;06/09/2023;0
979;3307;Mobile;android;SAFARI;24/03/2024;False
980;4957;tablet;Linux;;24/05/2023;
981;1544;Mobile;;Edge;27/04/2024;yes
982;2545;Tablet;;SAFARI;13/10/2023;False
983;2075;desktop;android;chrome;15/06/2023;no
984;1552;DESKTOP;MacOS;Safari;24/06/2023;True
985;4543;Mobile;;Safari;19/01/2023;True
986;3234;mobile;iOS;SAFARI;13/09/2024;False
987;2771;desktop;android;;13/04/2023;yes
988;412;mobile;iOS;Firefox;01/07/2023;1
989;1036;tablet;Linux;Edge;29/10/2023;0
990;2308;Mobile;iOS;Safari;08/05/2023;1
991;4233;desktop;Windows;Chrome;01/07/2024;True
992;553;desktop;iOS;Edge;05/02/2024;yes
993;2511;Tablet;ios;Edge;22/06/2023;1
994;4508;tablet;iOS;Edge;21/03/2023;0
995;4428;Mobile;Android;chrome;18/11/2024;
996;1299;Mobile;Windows;Chrome;12/01/2023;0
997;2175;mobile;Windows;Firefox;24/11/2024;
998;629;tablet;;Safari;07/10/2023;1
999;4433;Tablet;Windows;SAFARI;07/06/2023;False
1000;4660;DESKTOP;;;27/03/2024;False
1001;4470;mobile;android;Safari;02/01/2024;yes
1002;4217;DESKTOP;Windows;chrome;02/07/2023;1
1003;5351;tablet;MacOS;;10/08/2023;0
1004;1423;DESKTOP;Windows;Firefox;05/02/2023;False
1005;5054;desktop;iOS;Chrome;22/11/2024;
1006;5789;mobile;android;chrome;29/06/2024;no
1007;2402;mobile;Windows;Firefox;10/08/2023;yes
1008;1304;DESKTOP;android;chrome;28/03/2024;1
1009;4863;desktop;;SAFARI;18/02/2023;0
1010;5695;tablet;MacOS;;12/10/2024;True
1011;4132;mobile;iOS;Chrome;19/06/2024;
1012;5665;Tablet;iOS;;18/10/2024;0
1013;1844;DESKTOP;iOS;SAFARI;09/11/2024;
1014;2285;Mobile;ios;;06/11/2024;True
1015;2674;Mobile;Linux;Edge;16/04/2023;
1016;3235;Mobile;Android;Chrome;04/02/2024;yes
1017;3470;mobile;Android;Firefox;12/11/2023;1
1018;2550;Mobile;Android;;30/03/2024;False
1019;1569;mobile;Linux;Chrome;23/02/2023;1
1020;3649;Mobile;Linux;Chrome;04/09/2024;False
1021;4620;desktop;Windows;Safari;05/01/2023;
1022;2508;tablet;Linux;chrome;19/02/2023;1
1023;1576;tablet;Android;Chrome;22/01/2024;no
1024;930;tablet;android;SAFARI;26/07/2023;
1025;2611;tablet;android;Firefox;13/09/2023;0
1026;5295;tablet;;Firefox;19/01/2024;1
1027;5060;DESKTOP;Android;;02/09/2023;False
1028;5235;desktop;android;Firefox;24/07/2023;0
1029;1383;Tablet;iOS;Safari;04/04/2023;0
1030;4054;tablet;Android;Edge;17/01/2023;0
1031;5031;DESKTOP;ios;Firefox;07/03/2024;
1032;1415;desktop;ios;SAFARI;29/01/2023;1
1033;2036;mobile;Linux;;15/01/2023;0
1034;3463;Mobile;;SAFARI;12/12/2023;yes
1035;1219;DESKTOP;;Edge;16/07/2023;
1036;1639;Tablet;Windows;SAFARI;27/11/2024;1
1037;249;desktop;MacOS;Firefox;16/11/2024;1
1038;4364;mobile;iOS;Safari;06/03/2023;0
1039;714;tablet;ios;Safari;14/08/2023;
1040;2330;mobile;Linux;Edge;09/04/2023;yes
1041;1400;DESKTOP;Windows;Firefox;11/11/2024;1
1042;3318;Tablet;iOS;Firefox;21/06/2023;1
1043;4363;tablet;iOS;Edge;21/06/2023;
1044;560;Mobile;;SAFARI;15/02/2023;1
1045;5169;DESKTOP;MacOS;chrome;01/03/2024;yes
1046;864;Tablet;Android;Chrome;08/06/2024;False
1047;5847;mobile;ios;chrome;21/04/2023;1
1048;2046;Mobile;MacOS;;01/12/2023;
1049;3673;desktop;ios;Chrome;27/11/2023;0
1050;5793;desktop;Windows;SAFARI;29/07/2024;1
1051;952;tablet;Windows;;03/10/2024;
1052;3790;Tablet;Linux;Firefox;14/07/2023;yes
1053;4164;DESKTOP;MacOS;Firefox;01/10/2024;0
1054;4006;tablet;Windows;chrome;01/08/2023;yes
1055;3788;mobile;MacOS;chrome;08/07/2024;1
1056;3351;mobile;MacOS;Chrome;09/02/2024;0
1057;5748;mobile;Android;SAFARI;14/03/2024;0
1058;1159;DESKTOP;Windows;Chrome;04/05/2023;no
1059;702;Tablet;Windows;;26/08/2023;yes
1060;5923;DESKTOP;;;07/08/2023;False
1061;3423;DESKTOP;iOS;;19/04/2023;True
1062;2024;desktop;MacOS;Edge;01/01/2024;no
1063;1618;desktop;Linux;;28/11/2023;1
1064;5436;desktop;Android;Edge;27/06/2023;True
1065;1066;desktop;MacOS;Edge;16/01/2023;yes
1066;5298;DESKTOP;Windows;Firefox;16/02/2024;False
